source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,SERPINE1,PLAUR,0.53942347,0.952,0.14113067,-0.05683602738702793,-0.234394688580216,0.056363523,0.8240285,1.0,0.6424217007268371
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL4A1,CD47,0.24888948,0.001,0.06191472,0.41556026511949384,0.39264280004263324,0.16436243,0.75619286,0.16132509010464027,0.6439045694943178
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM15,ITGB1,0.24821365,1.0,0.061358243,-0.14282880690964309,-0.07873387524607592,0.050955713,0.7553596,1.0,0.6484561383085022
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,GPI,NTRK1,0.31874368,0.0,0.09487737,0.9396770893115834,0.3371320698395138,0.20970225,0.79336554,0.02072009880313421,0.6548642568736034
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADM,ADRB2,0.34236735,0.0,0.0952067,0.5108764848571287,0.548111667701471,0.17362508,0.7936494,0.02072009880313421,0.657163172536833
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,APP,PTGER2,0.4571484,0.033,0.095685884,0.028837481557791117,0.14398319572024837,0.11437255,0.7940602,0.4004016825696703,0.6622396338543677
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LGALS9,PTPRC,0.4988681,1.0,0.20320503,-0.29358609147690573,-0.34371943474989236,0.04030387,0.84891903,1.0,0.6632200831640429
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TIMP2,ITGA3,0.2981714,1.0,0.04381497,-0.2654636898512016,-0.325072209371679,0.03510552,0.7229271,1.0,0.6650195634957511
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CALM3,KCNQ1,0.3426245,1.0,0.09590987,-0.04730145837326495,0.1446281717050872,0.071648516,0.7942513,1.0,0.6654835745845785
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CXCL12,CD4,0.10547533,1.0,0.0107754115,-0.26919458649203903,-0.32701839782293884,0.028644599,0.56406426,1.0,0.6731443094126383
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,HLA-DRB5,CD4,0.6107774,1.0,0.13626598,-0.44663098692846204,-1.0719722384972097,0.01988653,0.8214708,1.0,0.6766645647489379
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,APOE,LSR,0.34947118,1.0,0.09812166,-0.04982313124804322,-0.5077129476455067,0.062303416,0.79610795,1.0,0.6823344778647303
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,FN1,ITGA4_ITGB7,0.7296668,1.0,0.09877722,-0.15133009434325334,-0.8514859005690547,0.05445743,0.79664785,1.0,0.6870651784713846
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.31394815,1.0,0.04270827,-0.17865662525619605,-0.1600546169480881,0.046782847,0.72035766,1.0,0.6892011381579337
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TGFB1,ACVR1_TGFBR2,0.31394815,1.0,0.04270827,-0.17865662525619605,-0.1600546169480881,0.046782847,0.72035766,1.0,0.6892011381579337
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TGM2,ITGA9,0.24059391,0.0,0.05740438,0.7202724917257408,0.6243136672687335,0.42585522,0.7491531,0.013358397581724942,0.6927709005389735
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VEGFA,ITGAV,0.24042949,1.0,0.055846717,-0.25350212935115185,-0.2008851842266951,0.027774453,0.7465593,1.0,0.6942022497931
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LAMA4,ITGA9_ITGB1,0.24040195,1.0,0.0577282,-0.24390504424818238,-0.22250023692241244,0.04127297,0.74968123,1.0,0.6946797365390294
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VCAN,ITGB1,0.24023166,1.0,0.05764907,-0.24406473120264918,-0.2607086616112233,0.041621305,0.74955255,1.0,0.6956355692521752
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,GNAI2,ADCY7,0.5620848,1.0,0.13336888,-0.16791005476999296,0.008831798854881723,0.05836736,0.81988955,1.0,0.7016254695247437
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,PSAP,SORT1,0.6872418,1.0,0.13266179,-0.4292282820815462,-0.6521596279730306,0.031390186,0.8194967,1.0,0.7092784103867725
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL4A1,ITGA9_ITGB1,0.23782286,1.0,0.05652972,0.23359895970889705,0.10426349024288051,0.09496094,0.74770755,0.9485064187145124,0.7095927005952587
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TGM2,ITGA4,0.23740552,0.09,0.056010026,0.26847915376747317,0.21474091093463105,0.15732971,0.7468354,0.3705319986914782,0.7115325043668235
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,PSEN1,NCSTN,0.109728105,1.0,0.011429106,-0.1792871252324581,-0.06924302337141011,0.030390648,0.5712913,1.0,0.732514413025708
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TGFB1,ACVR1B_TGFBR2,0.31182995,1.0,0.040377025,-0.13621924205084773,-0.15448248317025653,0.05668336,0.71466917,1.0,0.7400558702558685
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TXLNA,STX3,0.3807332,0.0,0.040141027,0.7103825932755958,0.7052303383401042,0.10452067,0.7140711,0.10858871314747155,0.7520782471480165
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,APP,LRP10,0.47671336,0.988,0.12674512,-0.08756451575759852,0.04831751169501591,0.05781393,0.8160976,0.7977126946815604,0.7540525524243344
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,AGRN,LRP4,0.108207695,0.0,0.011650536,0.6978306542528128,0.29176874374716394,0.45689437,0.5736395,0.02072009880313421,0.7555591942484706
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CALR,ITGAV,0.46945715,1.0,0.14569968,-0.25809114701034497,-0.20926439927336982,0.04270737,0.8263266,1.0,0.7557266985076364
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ICAM1,IL2RG,0.37099597,1.0,0.10737281,-0.13112784598138816,-0.09664826161069506,0.03174612,0.8033229,1.0,0.7581379562928648
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM15,ITGAV,0.23012146,0.134,0.051802628,0.06999571246126014,0.18195068712198867,0.09504439,0.73938227,0.43704517119017844,0.7611799789807839
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,HLA-DMB,CD4,0.22929306,1.0,0.041525252,-0.4718086825597356,-0.6789197899512296,0.016308237,0.7175195,1.0,0.7667782068187268
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,APOE,ABCA1,0.46557963,1.0,0.21525598,-0.31618688414754254,-0.9235091268415394,0.03267743,0.85257655,1.0,0.7669157472295358
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,BMP6,AMHR2,0.11406779,0.0,0.011785478,1.5864003435129004,0.4295346116962868,0.7506263,0.5750472,0.0003707784686672756,0.7701424895264442
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,JAG1,NOTCH2,0.11061504,1.0,0.011840658,-0.01854842080575987,-0.017370392678718927,0.063464716,0.57561785,1.0,0.7732592441884172
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,THBS1,ITGA4,0.22812006,1.0,0.051253084,-0.12237617111828171,-0.2492749988140217,0.055647,0.7383534,1.0,0.7754836382743192
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VEGFC,ITGA9,0.22772822,0.0,0.050649203,0.9311189188320879,0.6093031694790985,0.505076,0.73720694,0.0059427505134442594,0.7770267235408379
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,GPI,AMFR,0.24880031,1.0,0.03882192,-0.2199641210365415,-0.09566933868876432,0.036218785,0.7106478,1.0,0.780119032332577
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,THBS1,CD47,0.22728477,1.0,0.050918818,-0.1257522592573282,-0.1753708601681238,0.05065309,0.73772085,1.0,0.7806351405350788
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VEGFB,ADRB2,0.4585222,0.0,0.20920585,0.4764677462037268,0.6195104217724857,0.12424243,0.8507759,0.0508727740052354,0.7826613872937735
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,C1QB,C1QBP,0.3370436,1.0,0.11027996,-0.39451057700197145,-0.9838075477771416,0.023616916,0.8054248,1.0,0.7837370091293284
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL6A1,CD44,0.82034063,0.0,0.11091194,0.22791840661627008,0.330671542935166,0.10790979,0.80587214,0.09592953306782542,0.7904860370913539
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,FABP5,RXRA,0.30236274,0.182,0.0383363,-0.033392395807371744,0.19570451093663516,0.04588016,0.7093519,1.0,0.7920489536827492
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TGM2,ITGB1,0.22550362,1.0,0.050805066,0.08314176021782987,0.0002657397807762085,0.08274035,0.7375045,1.0,0.7962266521600123
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,JAM2,ITGA4_ITGB1,0.22541532,1.0,0.05076403,0.1892521252541367,-0.0077853465888172435,0.08846096,0.7374262,1.0,0.7967498396321877
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VCAM1,ITGA4_ITGB1,0.22507742,1.0,0.050607007,-0.0023363210587635797,0.08941071799864558,0.07724147,0.73712623,1.0,0.7996320233098346
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VCAM1,ITGA9_ITGB1,0.22507742,1.0,0.050607007,-0.0023363210587635797,0.08941071799864558,0.07724147,0.73712623,1.0,0.7996320233098346
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ANGPTL4,TIE1,0.111620694,0.0,0.012057356,0.44417689964727597,0.15940653089585405,0.12260624,0.5778314,0.06858228786737339,0.8011793366876145
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,FN1,ITGA3_ITGB1,0.73700106,1.0,0.11913963,-0.21182696850386995,-1.0401340050258232,0.039254338,0.81140846,1.0,0.8144280885964453
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VWF,ITGA9,0.44932985,0.0,0.16700192,1.4592388221254908,1.584891286379911,0.54556006,0.8359013,2.0200192466921323e-05,0.8149985261796551
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,IL6,IL6R_IL6ST,0.22245863,0.0,0.040611602,0.3798513675677697,0.5445033363918865,0.13382314,0.71525943,0.03467694053714962,0.8184015461756775
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,PSEN1,NOTCH2,0.11259465,1.0,0.012199918,-0.22355211741336278,-0.1628142096204513,0.025956685,0.57926446,1.0,0.8186383505436435
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VWF,ITGA4,0.44614145,0.0,0.16294545,1.0074454841672231,1.1753185300458084,0.20155396,0.83420783,0.01039835818039738,0.8270051854514702
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CD14,ITGB2,0.21939084,1.0,0.043098796,-0.7123024644125799,-1.4589652938223154,0.0067997053,0.72127354,1.0,0.8464217019624469
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LILRB4,LAIR1,0.22615695,1.0,0.036313333,-0.2336014081814315,-0.2122346335112628,0.030932188,0.7037319,1.0,0.8496953645201528
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TIMP2,ITGB1,0.37143227,1.0,0.118617,-0.4560198804148172,-0.41733313335452227,0.02415215,0.8110719,1.0,0.8496953645201528
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,HSPG2,ITGB1,0.37301037,1.0,0.11935033,0.04170216655556763,0.29037721636929315,0.059994273,0.81154364,1.0,0.8551701301444671
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,C1QB,CD33,0.35083523,1.0,0.12116567,-0.1432474799269481,-0.7656356524911226,0.047064405,0.81269526,1.0,0.8684055936784847
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VWF,ITGB1,0.43423957,0.0,0.14780307,0.82210809061758,0.9608433588919537,0.10599808,0.8273527,0.03461044096192279,0.8714379973284913
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM9,ITGA3,0.116862416,1.0,0.01269347,-0.24084780881663453,-0.30974259692804673,0.027026717,0.58408946,1.0,0.8754964058018221
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LAMB1,ITGA3_ITGB1,0.1174404,0.262,0.012792681,0.2888917985025382,-0.009681084564301834,0.13119294,0.5850348,0.47131024904252344,0.8875502861365606
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VEGFC,ITGB1,0.21263795,1.0,0.04482648,0.2939881873241768,-0.014744758008858772,0.09813233,0.7252071,1.0,0.8890766169976423
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ARF6,SMAP1,0.35863996,1.0,0.12431405,-0.10018868469890124,0.10331153965562467,0.056733675,0.81463987,1.0,0.8907668820195015
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LGALS9,HAVCR2,0.21180162,1.0,0.03947614,-0.2625566160807169,-0.24988009592276633,0.031147923,0.712363,1.0,0.8941538362322006
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,SEMA4A,PLXND1,0.11363473,1.0,0.012896537,-0.285322950892841,-0.45811721015392937,0.014668671,0.58601594,1.0,0.8965607008052907
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CXCL12,CXCR4,0.11780141,1.0,0.01291465,-0.4782778493093211,-1.1975092954388606,0.011326887,0.5861861,1.0,0.8975602969812386
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,GRN,NTRK1,0.42594868,1.0,0.14564261,0.8415242649642005,0.047312810397582505,0.18542826,0.8262985,0.3441122075913359,0.89827499654195
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CCN2,ITGAM,0.395269,0.0,0.12544118,0.04053103589154152,0.16252086874528338,0.09934303,0.8153204,0.13212979330392371,0.9009534792743207
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LMAN1,MCFD2,0.20908779,1.0,0.039563555,-0.10899068684978072,0.04755292697626867,0.048136186,0.7125895,1.0,0.9204060711654103
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TGFB1,ITGB1,0.3913157,1.0,0.12785667,-0.47726400259120166,-0.5222470158863772,0.017542105,0.81675196,1.0,0.9209823261485963
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,FBN1,ITGB1,0.20847674,1.0,0.0428928,-0.24158165146967092,-0.25025920892338027,0.043729298,0.72079164,1.0,0.9250233367844465
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,JAM2,ITGAV_ITGB1,0.20732313,0.0,0.042858303,0.40207664462503995,0.25289921577924734,0.16500048,0.7207107,0.023306918669122555,0.9319783944424909
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,IL1B,SIGIRR,0.20572682,1.0,0.041693006,-0.16543031277570006,-0.3671904872968499,0.034340058,0.71792793,1.0,0.9524630089184629
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,C1QA,CD33,0.36788613,1.0,0.13163565,-0.15136481623248885,-0.7429330187522859,0.04841342,0.8189217,1.0,0.9530525663180298
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,S100A9,CD68,0.36596632,1.0,0.1339214,-0.32508521614985997,-0.6450637015778936,0.035533514,0.8201946,1.0,0.9732453561170771
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CCN2,NTRK1,0.40376258,0.0,0.13513672,1.1167528714522212,0.4717053792470738,0.34101957,0.8208598,0.02072009880313421,0.9840502393480812
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LAMC1,ITGA3_ITGB1,0.1234062,0.866,0.013816706,0.05157468862990083,-0.08581003486444252,0.08486273,0.5943504,0.6063848119689891,0.9852599273471669
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VEGFA,NRP2,0.20284434,1.0,0.03444594,-0.36331833943375225,-0.4764919873906442,0.013378223,0.6981988,1.0,0.9888777964467141
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,SIRPA,CD47,0.20239043,1.0,0.038248625,-0.2193387103787755,-0.07013256149983638,0.036458686,0.7091158,1.0,0.9934181071633249
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TNFSF12,TNFRSF12A,0.1378049,1.0,0.013951487,-0.24189976688050277,-0.22896045132856313,0.021749511,0.5955201,1.0,0.9978621229712222
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM10,GPNMB,0.18440995,1.0,0.03116398,-0.39666302080104704,-0.7615364332390417,0.014429658,0.687546,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM10,NOTCH2,0.16423494,1.0,0.02157157,-0.24511264761093687,-0.206332637283335,0.029298563,0.6467373,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM10,TSPAN14,0.18298869,1.0,0.030488232,-0.23755209705736138,-0.1880340915230205,0.03192447,0.68518645,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM17,IL6R,0.13994476,1.0,0.01944765,-0.24614864144434945,-0.25398817281279007,0.02974766,0.63480884,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM17,ITGB1,0.19199547,1.0,0.035234075,-0.40555744260382315,-0.4280431629297694,0.020283025,0.70057696,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL6A1,ITGA9_ITGB1,0.15149452,1.0,0.016413592,-0.2973127609663878,-0.3722434581310621,0.03206316,0.6149328,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL4A1,ITGA3_ITGB1,0.16456199,0.0,0.020881053,0.4241551502725127,0.19652441422572378,0.13802716,0.643012,0.04586648839391705,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL18A1,ITGA3,0.15811004,0.002,0.019773584,0.2742586673958167,0.08718158972442883,0.06550957,0.63673323,0.5656579587936403,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CFH,ITGAM,0.1693063,0.046,0.02611703,0.07345655381928612,0.13416365823697707,0.13475898,0.66826177,0.40629772599757236,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,THBS1,ITGA3_ITGB1,0.1429573,1.0,0.01717263,-0.11715737410430936,-0.3714892459850333,0.042537108,0.62027097,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,THBS1,PTPRJ,0.14140056,1.0,0.016549656,-0.22454765096853546,-0.43437682263210886,0.022348134,0.6159097,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,THY1,ITGAM_ITGB2,0.12773088,1.0,0.015886167,-0.5159700716078384,-0.9821291965366095,0.011874802,0.61105865,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,THY1,ITGAX_ITGB2,0.12773088,1.0,0.015886167,-0.5159700716078384,-0.9821291965366095,0.011874802,0.61105865,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TNFSF9,TNFRSF9,0.16321348,0.0,0.021379454,0.08184287852067126,0.19564867817935322,0.14542262,0.64571464,0.04885659942212423,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM10,IL6R,0.1829875,1.0,0.030487664,-0.23947737849475298,-0.2060846985579172,0.03416936,0.68518436,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CD14,RIPK1,0.19966795,1.0,0.031646166,-0.34833996416470364,-0.687641644819446,0.021874009,0.68919283,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CD200,CD200R1,0.13933407,0.0,0.019390132,0.600590612883743,0.37060435444671525,0.42936292,0.63446546,0.02072009880313421,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM9,ITGAV,0.17203107,1.0,0.0290124,-0.21857948000934696,-0.1413189585428254,0.034682255,0.67981064,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ADAM9,ITGB1,0.19012329,1.0,0.034364086,-0.4314039993802502,-0.40200352091089,0.018594038,0.6979481,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,AGRN,ITGB1,0.16645697,1.0,0.023366524,-0.18258354086206602,-0.23322395433688384,0.055357866,0.6558134,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,AIMP1,NTRK1,0.20043942,0.0,0.038856264,0.9968064387917481,0.35894893016125146,0.19709025,0.7107387,0.02072009880313421,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,IL16,CD4,0.13833007,1.0,0.01893481,-0.36345736510363746,-0.4718573360472226,0.018063534,0.63170564,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LRPAP1,SORT1,0.19879845,1.0,0.03062029,-0.1909630436959701,-0.10496237517199919,0.03869227,0.6856524,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,MAML2,NOTCH2,0.16708893,1.0,0.022089511,-0.261270332993835,-0.27311353294917823,0.026312126,0.6494429,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,MDK,ITGA4_ITGB1,0.19437781,1.0,0.03634113,-0.06174584759571464,-0.1336144497025677,0.06804419,0.70381165,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,MDK,NOTCH2,0.123574555,0.87,0.014192545,0.09202768444757517,0.040192601688993856,0.08556982,0.59758157,0.6093009945668723,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,MFGE8,ITGAV,0.1618489,1.0,0.025017688,-0.22084465382328144,-0.43813975728719046,0.031379983,0.66347784,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,NID1,ITGAV,0.14996505,0.411,0.020355372,0.26373252851223744,0.09935367056217945,0.16738619,0.6400802,0.49838053390839865,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,NID1,ITGB1,0.16805725,1.0,0.024110164,0.0509080091413342,-0.16133089180588514,0.08973999,0.65934056,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,NUCB2,ERAP1,0.16074176,1.0,0.0200075,-0.10442843344095036,-0.01510807608979034,0.046916705,0.6380923,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,PLAT,ITGAM,0.1878057,0.0,0.034248628,0.4514244611672699,0.3834406360974505,0.13543509,0.6975932,0.03230889285073582,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,SELPLG,ITGAM,0.16560005,1.0,0.024487915,-0.19534867251242152,-0.15568656809732936,0.032461684,0.6610843,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,SELPLG,ITGB2,0.12993175,1.0,0.016539581,-0.6166385130617287,-1.0447755850340552,0.0065510706,0.61583763,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,SERPINF1,PLXDC2,0.18099159,1.0,0.030341038,-0.46764671749819464,-0.9099057706706509,0.013854358,0.68466425,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,SOCS2,EPOR,0.14808464,0.0,0.021921882,0.30447571546309526,0.30559378083686783,0.17404772,0.6485753,0.02072009880313421,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,PTDSS1,JMJD6,0.1890163,1.0,0.033501606,-0.0821023928237714,0.037719489751886215,0.050069332,0.695262,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,S100A8,ITGB2,0.18519625,1.0,0.032946877,-0.3945708165296162,-0.6791635258051912,0.020886043,0.6934904,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL6A2,ITGA9_ITGB1,0.16856614,1.0,0.02434664,-0.2589352338531393,-0.4107597008301682,0.042118676,0.6604358,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CXCL12,ITGA4,0.17146343,1.0,0.022227889,-0.09381013748230987,-0.00711314794420001,0.06835603,0.65015346,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CXCL12,ITGAV,0.14146933,0.999,0.017022304,-0.06632301166104994,0.03909624327000974,0.06705282,0.6192349,0.7865793145439385,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,CXCL12,ITGB1,0.15956153,1.0,0.020162271,-0.27914753103195317,-0.22158831909805485,0.03594872,0.6389815,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,DKK3,KREMEN1,0.15544446,0.0,0.023283701,0.4826985003782842,0.3621410473438885,0.22513686,0.6554125,0.02072009880313421,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,FSTL1,DIP2A,0.1391615,1.0,0.01740446,-0.08440444982889259,-0.07420107011754049,0.057317734,0.6218489,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,COL4A2,ITGA3_ITGB1,0.18551795,0.0,0.024478123,0.36135666110649267,0.21528135120507166,0.12454523,0.6610395,0.05002526610557214,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,ICAM2,ITGAM_ITGB2,0.19152105,1.0,0.03482462,-0.29591150667389843,-0.6445258812872077,0.02498156,0.6993495,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,JAM2,ITGA3_ITGB1,0.15215446,0.001,0.018751314,0.3798083158177523,0.08447557739402603,0.12857935,0.6305721,0.3371089002679294,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TNFSF13B,HLA-DPB1,0.18859288,1.0,0.034476046,-0.6345836587898295,-1.6527106937904277,0.0074889576,0.6982909,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TNFSF10,TNFRSF10B,0.16506806,1.0,0.019376883,-0.11261634506837445,-0.1093871574885622,0.02560585,0.63438624,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TNFSF10,RIPK1,0.18139096,0.307,0.027661873,0.004797232430697698,0.11578139202990886,0.05422652,0.6746006,0.9378157250420531,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TNFSF13,TNFRSF14,0.16747043,1.0,0.020065567,-0.3485134698591603,-0.42852626243969927,0.014852588,0.63842684,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VEGFC,NRP2,0.15696059,1.0,0.023342852,0.3969964966124796,-0.029666998804743272,0.08816549,0.65569896,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,VCAM1,ITGA4_ITGB7,0.14448231,0.0,0.015498398,0.24871674366546864,0.37031974643825727,0.15575413,0.60811806,0.02072009880313421,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,TNXB,ITGA9_ITGB1,0.16314355,1.0,0.021826807,-0.25457582556236114,-0.316415731241026,0.044397157,0.6480798,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LAMC1,ITGA9_ITGB1,0.19666708,1.0,0.037404936,-0.1389815019337148,-0.1780709588472858,0.05838448,0.70681006,1.0,1.0
Tumor_CSC (TBXT+),NK_Cytotoxic_Cells,LAMB2,ITGA9_ITGB1,0.19810763,1.0,0.038074356,-0.23916147019522863,-0.2473585248318802,0.043243054,0.7086446,1.0,1.0
